,coexpression_counts
MMP7,0
MMP20,0
AP000851.1,0
AP000851.2,0
MMP27,0
MMP8,0
MMP12,0
MMP13,0
AP003043.1,0
DDI1,0
LINC02552,0
CARD17,0
CARD18,0
AP003181.1,0
GRIA4,0
AP001001.1,0
AP001001.2,0
RAB39A,0
AP003027.1,0
AP003123.1,0
AP003049.2,0
C11orf87,0
AP002444.1,0
AP000924.1,0
C11orf53,0
COLCA1,0
COLCA2,0
POU2AF1,0
BTG4,0
AP002008.1,0
C11orf88,0
AP001781.1,0
AP001781.2,0
HSPB2-C11orf52,0
C11orf52,0
AP002884.3,0
AP002884.2,0
PLET1,0
AP003063.1,0
AP003063.2,0
AP003100.1,0
NCAM1-AS1,0
AP002840.1,0
CLDN25,0
AP003170.3,0
HTR3B,0
HTR3A,0
ZBTB16,0
AP002518.2,0
AP002518.1,0
AP002373.1,0
NXPE1,0
NXPE4,0
NXPE2,0
AP000462.3,0
AP000462.1,0
AP003174.2,0
AP003174.1,0
AP000997.1,0
AP000997.2,0
AP002991.1,0
LINC00900,0
AP000797.3,0
LINC02151,0
AP000770.1,0
AP006216.1,0
APOA5,0
AP006216.2,0
AP006216.3,0
APOA4,0
APOC3,0
APOA1-AS,0
AP000936.1,0
AP000892.1,0
DSCAML1,0
AP001554.1,0
FXYD2,0
AP000757.2,0
FXYD6-FXYD2,0
AP000757.1,0
FXYD6,0
TMPRSS13,0
IL10RA,0
SMIM35,0
TMPRSS4,0
SCN4B,0
SCN2B,0
JAML,0
MPZL2,0
CD3E,0
CD3D,0
CD3G,0
AP001267.2,0
AP002954.1,0
FOXR1,0
AP003392.1,0
AP003392.3,0
ABCG4,0
AP003396.1,0
C1QTNF5,0
MFRP,0
USP2,0
AP003396.3,0
AP003393.1,0
AP003390.2,0
AP003390.1,0
AP001360.1,0
AP001360.2,0
TRIM29,0
AP000679.1,0
AP001150.1,0
GRIK4,0
AP000977.1,0
AP000755.1,0
AP000755.2,0
CRTAM,0
BSX,0
AP001970.1,0
AP001782.1,0
AP002765.1,0
OR6X1,0
OR6M1,0
TMEM225,0
OR8D4,0
OR4D5,0
OR6T1,0
OR10S1,0
OR10G6,0
OR10G4,0
OR10G9,0
OR10G8,0
OR10G7,0
OR10D3,0
OR8G1,0
OR8G5,0
OR8D1,0
OR8D2,0
OR8B2,0
OR8B3,0
OR8B4,0
OR8B8,0
OR8B12,0
OR8A1,0
PANX3,0
AP000866.5,0
VSIG2,0
AP000866.2,0
AP003501.1,0
AP003501.2,0
HEPACAM,0
AP001007.2,0
AP001007.1,0
STT3A-AS1,0
ACRV1,0
PATE1,0
PATE3,0
PATE4,0
AP000842.2,0
DDX25,0
AP000842.1,0
VSIG10L2,0
AP000821.1,0
AP001893.3,0
AP001893.1,0
AP001318.1,0
KIRREL3-AS1,0
KIRREL3-AS2,0
KIRREL3-AS3,0
AP001993.1,0
AP003121.1,0
AP003481.1,0
AP000904.1,0
AP003397.1,0
KCNJ1,0
TP53AIP1,0
BARX2,0
AP003500.2,0
AP003500.1,0
TMEM45B,0
ST14,0
AP002986.1,0
ADAMTS8,0
ADAMTS15,0
C11orf44,0
LINC02551,0
AP002856.3,0
AP002856.1,0
AP002856.4,0
AP002856.2,0
AP003025.2,0
AP003025.1,0
NTM-AS1,0
AP000844.1,0
AP001979.2,0
SPATA19,0
IGSF9B,0
AP000911.3,0
AP000911.2,0
AP001775.2,0
GLB1L3,0
B3GAT1,0
AP004550.1,0
AP001999.2,0
AP001999.3,0
AP005135.1,0
AC215217.1,0
TUBB8,0
AL669841.1,0
AL358216.1,0
AL157709.1,0
AL359878.2,0
IDI2,0
IDI2-AS1,0
LINC00200,0
ADARB2,0
ADARB2-AS1,0
LINC00700,0
AL441943.1,0
AL441943.2,0
AL441943.3,0
LINC00701,0
AC024908.1,0
AL713851.2,0
AL713851.1,0
AL731533.1,0
AL451164.3,0
AL451164.1,0
AL139280.1,0
AL357833.1,0
AL357833.2,0
AL450322.2,0
AL450322.1,0
AL513303.2,0
AL513303.1,0
AC025822.1,0
AC025822.2,0
LINC00703,0
AC022535.1,0
LINC00705,0
AL391427.1,0
AKR1C4,0
AL355303.1,0
LINC02561,0
UCN3,0
TUBAL3,0
CALML5,0
CALML3-AS1,0
CALML3,0
AL732437.1,0
AL365356.4,0
AL365356.3,0
AL365356.1,0
IL2RA,0
AL158210.1,0
LINP1,0
LINC00707,0
AL392086.1,0
AL590095.1,0
SFMBT2,0
AL139125.1,0
AL445070.1,0
ITIH2,0
GATA3-AS1,0
AL390294.1,0
LINC00708,0
AL390835.1,0
AC025946.1,0
AC044784.2,0
AC044784.1,0
LINC00709,0
AL138775.1,0
AL583859.1,0
AL583859.2,0
AL136369.1,0
AL162408.1,0
CELF2-AS2,0
AL136320.1,0
CELF2-AS1,0
AL512631.2,0
AL512631.1,0
PROSER2-AS1,0
UCMA,0
AL355870.1,0
AL590677.1,0
AL157392.4,0
AL157392.1,0
AL157392.2,0
AC044781.1,0
AL157896.1,0
AL158168.1,0
AL607028.1,0
AL355339.1,0
C1QL3,0
AC067747.1,0
ST8SIA6,0
AC069542.1,0
MRC1,0
AC069023.1,0
SLC39A12,0
SLC39A12-AS1,0
AL450384.1,0
AL512641.1,0
AL590378.1,0
AL157895.1,0
C10orf113,0
NEBL-AS1,0
AL158209.1,0
EBLN1,0
AL157831.2,0
COMMD3-BMI1,0
AL158211.4,0
AL158211.2,0
AL158211.3,0
SPAG6,0
AL513128.2,0
ARMC3,0
PTF1A,0
LINC01516,0
GPR158-AS1,0
LINC00836,0
AL358612.1,0
MYO3A,0
GAD2,0
AL390961.1,0
AL390961.2,0
AL160291.1,0
AL355493.2,0
MKX,0
MKX-AS1,0
ARMC4,0
AL390866.1,0
AC022021.1,0
AL358234.1,0
AL355376.1,0
LINC00837,0
LYZL1,0
AL590068.1,0
AL590068.2,0
LYZL2,0
AL451107.1,0
AL356258.1,0
AL161935.1,0
AL161935.3,0
AL158834.2,0
AL158834.1,0
AL391839.1,0
AL121748.1,0
AL121748.2,0
AC018980.1,0
AL450313.1,0
LINC00838,0
AL117338.1,0
AL392046.2,0
AL117336.1,0
GJD4,0
AL365500.1,0
AL355300.1,0
AL590730.1,0
AL390061.1,0
ANKRD30A,0
AL157387.1,0
MTRNR2L7,0
AL132657.2,0
AL117337.1,0
AL133216.1,0
IGKV1OR10-1,0
LINC01518,0
AL022344.1,0
AL022344.2,0
AL365199.1,0
LINC01264,0
AC068707.1,0
FXYD4,0
ZNF32-AS3,0
AL645634.2,0
ZNF32-AS1,0
ZNF32-AS2,0
AL645634.1,0
AL355989.1,0
AL139237.2,0
AL139237.1,0
LINC00841,0
AL137026.2,0
C10orf142,0
AL356157.1,0
TMEM72-AS1,0
AL353801.2,0
TMEM72,0
AL353801.1,0
AL358394.1,0
OR13A1,0
ALOX5,0
AL731567.1,0
ANTXRL,0
ANXA8L1,0
NPY4R,0
GPRIN2,0
AL356056.3,0
GDF2,0
RBP3,0
FAM25G,0
AL591684.1,0
NPY4R2,0
AC245041.1,0
FAM25C,0
FRMPD2,0
AC068898.1,0
WDFY4,0
LRRC18,0
AC060234.1,0
FAM170B-AS1,0
FAM170B,0
TMEM273,0
C10orf71-AS1,0
C10orf71,0
DRGX,0
AL138760.1,0
CHAT,0
SLC18A3,0
C10orf53,0
OGDHL,0
LINC00843,0
AL117341.1,0
A1CF,0
AL731537.2,0
AL731537.1,0
AC022537.1,0
LINC01468,0
AC074327.1,0
MBL2,0
AC073174.1,0
AC036101.1,0
PCDH15,0
AL353784.1,0
AL355314.1,0
AL355314.2,0
MTRNR2L5,0
AC016396.1,0
PHYHIPL,0
AC025038.1,0
AC026391.1,0
MRLN,0
LINC01553,0
AL592430.1,0
AL592430.2,0
AC022390.1,0
LINC00845,0
TMEM26-AS1,0
AL451049.1,0
AC022398.1,0
AC024597.1,0
AL133417.1,0
AL590502.1,0
AC022387.1,0
AC012558.1,0
AC024600.1,0
AL513321.2,0
AL592466.1,0
CTNNA3,0
AC022017.1,0
LRRTM3,0
AL139240.1,0
AC016395.1,0
STOX1,0
AL596223.2,0
TACR2,0
NEUROG3,0
AL450311.2,0
AL450311.1,0
AC024601.1,0
NPFFR1,0
NODAL,0
PALD1,0
PRF1,0
TBATA,0
AC073176.3,0
AC073176.2,0
AC073176.1,0
CDH23,0
CDH23-AS1,0
C10orf105,0
AC073370.1,0
AC022392.1,0
SPOCK2,0
DDIT4-AS1,0
AL513185.1,0
OIT3,0
PLA2G12B,0
AL731563.2,0
AL731563.3,0
AL512656.1,0
MYOZ1,0
AC073389.2,0
ZSWIM8-AS1,0
AC022400.7,0
AC022400.1,0
AC022400.2,0
AC022540.1,0
AC063962.1,0
AC018511.2,0
AC018511.1,0
DUPD1,0
DUSP13,0
AC010997.3,0
AC010997.4,0
AC010997.2,0
AC013286.1,0
AC024603.1,0
KCNMA1-AS1,0
KCNMA1-AS2,0
AL731575.1,0
KCNMA1-AS3,0
AL391421.1,0
AL731555.1,0
AC012560.1,0
LINC00595,0
AC010163.1,0
AC010163.2,0
AL583852.1,0
AC016820.1,0
AL356753.1,0
AL133481.1,0
AL133481.3,0
SFTPA2,0
SFTPA1,0
BX248123.1,0
NUTM2E,0
SFTPD,0
SFTPD-AS1,0
TMEM254-AS1,0
MAT1A,0
AL359195.1,0
DYDC1,0
DYDC2,0
AC021028.1,0
SH2D4B,0
AL731544.1,0
AC010157.1,0
AC069540.2,0
AL390786.1,0
AL603756.1,0
C10orf99,0
CDHR1,0
LRIT2,0
LRIT1,0
RGR,0
LINC00858,0
LINC01519,0
AC025428.1,0
AC025428.2,0
LINC01520,0
GRID1-AS1,0
AC022028.2,0
OPN4,0
LDB3,0
AL136982.7,0
AL136982.2,0
FAM25A,0
NUTM2A,0
NUTM2D,0
LINC00864,0
AL138767.2,0
AL138767.3,0
AL138767.1,0
LIPJ,0
LIPF,0
LIPK,0
LIPN,0
LIPM,0
ANKRD22,0
IFIT1B,0
SLC16A12-AS1,0
AL157400.2,0
AL157400.1,0
AL157400.3,0
AL157400.4,0
LINC01374,0
LINC01375,0
AL391704.2,0
AL391704.1,0
AL391704.3,0
AL390862.1,0
AL365434.1,0
AL365434.2,0
LINC00502,0
AL359198.1,0
AL358613.1,0
CYP26C1,0
AL358613.2,0
CYP26A1,0
FFAR4,0
RBP4,0
PDE6C,0
LGI1,0
AL358154.1,0
PLCE1-AS2,0
AL389885.1,0
AL139124.1,0
CYP2C18,0
AL583836.1,0
CYP2C19,0
CYP2C9,0
CYP2C8,0
AL157834.1,0
ACSM6,0
AL157834.2,0
AL365273.2,0
BLNK,0
AL136181.1,0
DNTT,0
OPALIN,0
TLL2,0
PIK3AP1,0
SLIT1,0
SLIT1-AS1,0
ARHGAP19-SLIT1,0
AL355490.2,0
AL355315.1,0
C10orf62,0
SFRP5,0
LINC00866,0
GOLGA7B,0
CRTAC1,0
AL139241.1,0
HPSE2,0
CNNM1,0
LINC01475,0
AL513542.1,0
NKX2-3,0
DNMBP-AS1,0
CPN1,0
AL138921.2,0
AL138921.1,0
PKD2L1,0
AL139819.1,0
WNT8B,0
AL133352.1,0
PAX2,0
AL133215.3,0
AL133215.1,0
TLX1NB,0
TLX1,0
LINC01514,0
LBX1,0
AL133387.2,0
AL133387.1,0
AL133387.3,0
AC010789.1,0
FGF8,0
KCNIP2-AS1,0
AL121928.1,0
AL358790.1,0
BORCS7-ASMT,0
AS3MT,0
AL356608.1,0
AL139339.1,0
CALHM1,0
CALHM3,0
NEURL1-AS1,0
SH3PXD2A-AS1,0
COL17A1,0
AL162742.2,0
AL162742.1,0
AL161646.1,0
AL161646.2,0
SORCS3,0
SORCS3-AS1,0
AL731574.1,0
AL353148.1,0
SORCS1,0
LINC01435,0
AL356476.1,0
AL360182.2,0
RBM20,0
AL136368.1,0
AL158163.2,0
AL158163.1,0
ADRA2A,0
AC021035.1,0
TECTB,0
AL139120.1,0
HABP2,0
NRAP,0
AL592546.1,0
PLEKHS1,0
ADRB1,0
TDRD1,0
VWA2,0
AC005383.1,0
AL137025.1,0
AL355340.1,0
CCDC172,0
PNLIPRP3,0
PNLIP,0
PNLIPRP1,0
C10orf82,0
AC016825.1,0
MIR3663HG,0
KCNK18,0
AL731557.1,0
SLC18A2,0
AC005871.2,0
EMX2,0
AC005871.1,0
AL139121.1,0
AL513324.1,0
AC022395.1,0
PRLHR,0
AL157788.1,0
AL583824.1,0
AC010998.1,0
AC010998.3,0
LINC01153,0
FGFR2,0
AC009988.1,0
AC025947.1,0
AL731566.2,0
ARMS2,0
DMBT1,0
C10orf120,0
FAM24A,0
HMX3,0
HMX2,0
AL160290.2,0
AL160290.1,0
AL357127.1,0
GPR26,0
CPXM2,0
AC009987.1,0
NKX1-2,0
AL513190.1,0
FAM53B-AS1,0
AL731577.1,0
TEX36-AS1,0
TEX36,0
AL158835.4,0
EDRF1-AS1,0
MMP21,0
FANK1-AS1,0
AL359094.2,0
NPS,0
FOXI2,0
CLRN3,0
AL158166.2,0
AL390763.2,0
AL390763.1,0
AL355537.1,0
AL355537.2,0
AL391869.1,0
AL157832.2,0
AL157832.1,0
AL157832.3,0
AL354950.2,0
AL354950.1,0
AL355500.1,0
TCERG1L-AS1,0
LINC01164,0
FP565171.1,0
AL512622.1,0
AL451069.2,0
AL451069.3,0
C10orf91,0
AL451069.1,0
LINC01165,0
NKX6-2,0
LINC01166,0
LINC01167,0
LINC01168,0
ADGRA1,0
ADGRA1-AS1,0
UTF1,0
VENTX,0
MIR202HG,0
AL592071.1,0
AL360181.2,0
ZNF511-PRAP1,0
AL360181.1,0
PRAP1,0
AL360181.4,0
AL360181.3,0
SCART1,0
CYP2E1,0
AL161645.1,0
SYCE1,0
FRG2B,0
FAM138D,0
AC026369.3,0
AC026369.1,0
AC026369.2,0
SLC6A12,0
AC007406.1,0
AC007406.4,0
AC006205.1,0
LINC02455,0
AC004672.1,0
LINC00942,0
LRTM2,0
AC005342.2,0
LINC00940,0
AC005342.1,0
AC005344.1,0
CACNA1C-AS4,0
CACNA1C-AS3,0
CACNA1C-AS2,0
CACNA1C-AS1,0
LINC02371,0
AC005841.1,0
NRIP2,0
TEX52,0
AC005865.1,0
LINC02417,0
PRMT8,0
AC005908.2,0
AC006207.1,0
AC005842.1,0
AC007207.2,0
FGF6,0
AC005832.4,0
AKAP3,0
AC005833.2,0
AC005833.1,0
GALNT8,0
AC005833.3,0
KCNA6,0
KCNA1,0
AC006063.2,0
KCNA5,0
LINC02443,0
AC006206.2,0
AC006206.1,0
AC007848.2,0
AC007848.1,0
ANO2,0
VWF,0
AC005845.1,0
AC005840.4,0
AC006064.3,0
AC006064.6,0
ACRBP,0
AC125494.3,0
CD4,0
PTPN6,0
MIR200CHG,0
U47924.1,0
AC233309.1,0
AC018653.3,0
AC018653.1,0
ACSM4,0
CD163,0
APOBEC1,0
GDF3,0
DPPA3,0
CLEC4C,0
NANOGNB,0
NANOG,0
AC006511.4,0
AC092111.3,0
ZNF705A,0
AC092111.2,0
FAM90A1,0
AC092745.1,0
CLEC6A,0
CLEC4D,0
CLEC4E,0
AC092746.1,0
AC092490.2,0
A2ML1-AS1,0
A2ML1-AS2,0
AC006581.2,0
AC006581.1,0
A2M-AS1,0
A2M,0
PZP,0
LINC00987,0
AC010175.1,0
LINC02367,0
KLRB1,0
AC010186.1,0
LINC02390,0
CLECL1,0
CD69,0
KLRF1,0
AC091814.1,0
KLRF2,0
CLEC2A,0
LINC02470,0
CLEC12A-AS1,0
CLEC12A,0
CLEC1B,0
CLEC12B,0
AC024224.2,0
CLEC9A,0
CLEC1A,0
CLEC7A,0
AC115676.1,0
AC022075.3,0
AC022075.2,0
KLRK1,0
KLRC4-KLRK1,0
KLRC4,0
AC068775.1,0
KLRC3,0
KLRC2,0
KLRC1,0
LINC02446,0
LINC02366,0
TAS2R7,0
TAS2R8,0
TAS2R9,0
AC018630.2,0
AC006518.7,0
TAS2R13,0
PRH2,0
TAS2R20,0
TAS2R43,0
TAS2R42,0
AC244131.2,0
PRB3,0
PRB4,0
PRB1,0
PRB2,0
AC007450.1,0
LINC01252,0
AC007619.1,0
GPR19,0
AC008115.2,0
AC008115.1,0
GPRC5D,0
AC007688.2,0
AC023790.2,0
GSG1,0
LINC01559,0
GRIN2B,0
AC007527.2,0
AC092112.1,0
AC008114.1,0
PLBD1-AS1,0
GUCY2C,0
AC010168.1,0
AC007655.1,0
PDE6H,0
LINC01489,0
RERG,0
RERG-AS1,0
PTPRO,0
AC073651.1,0
SLC15A5,0
AC007552.2,0
LINC02378,0
AC087321.1,0
RERGL,0
PIK3C2G,0
PLCZ1,0
AC087242.1,0
CAPZA3,0
AC024901.1,0
LINC02398,0
LINC02468,0
AC129102.1,0
SLCO1B3,0
AC011604.2,0
SLCO1B7,0
AC022335.1,0
SLCO1B1,0
SLCO1A2,0
GYS2,0
AC010197.1,0
AC010185.1,0
AC008250.1,0
AC087318.1,0
AC087241.1,0
AC084816.1,0
AC084819.1,0
AC087258.1,0
AC087235.1,0
AC087260.1,0
SOX5-AS1,0
LINC00477,0
AC023796.1,0
AC023796.2,0
C12orf77,0
LRMP,0
AC023510.1,0
AC023510.2,0
CASC1,0
AC092794.1,0
AC092794.2,0
AC019209.3,0
AC019209.2,0
AC019209.1,0
AC022509.1,0
AC055720.1,0
AC024145.1,0
AC023051.1,0
C12orf71,0
AC092747.1,0
ARNTL2-AS1,0
AC009509.1,0
AC009509.2,0
MANSC4,0
AC009511.2,0
AC009511.1,0
AC022079.2,0
AC022081.1,0
AC012150.1,0
AC012150.2,0
AC009318.4,0
AC009318.1,0
OVCH1,0
AC009320.1,0
AC023511.1,0
LINC02386,0
AC078776.1,0
AC010198.1,0
TSPAN11,0
DENND5B-AS1,0
LINC02422,0
AC048344.1,0
AC087311.2,0
SYT10,0
AC046130.1,0
AC046130.2,0
AC140847.1,0
AC140847.2,0
AC087897.2,0
LINC02406,0
ABCD2,0
C12orf40,0
LINC02555,0
LINC02471,0
AC079630.1,0
LRRK2,0
MUC19,0
AC107023.1,0
PDZRN4,0
AC090531.1,0
LINC02400,0
AC090630.1,0
AC079601.1,0
LINC02402,0
LINC02451,0
LINC02450,0
AC012038.2,0
AC012038.1,0
LINC02461,0
ADAMTS20,0
AC025030.2,0
AC025253.1,0
NELL2,0
DBX2,0
AC008127.1,0
AC079950.1,0
AC025031.1,0
SLC38A4,0
AC079906.1,0
AC008083.3,0
LINC02416,0
ENDOU,0
AC004241.2,0
AC004466.1,0
AC004466.3,0
LINC02354,0
AC121338.1,0
AC121338.2,0
COL2A1,0
AC004801.5,0
AC004801.4,0
AC004801.3,0
AC074029.3,0
AC024257.3,0
OR10AD1,0
AC024257.1,0
AC024257.5,0
H1FNT,0
AC090115.1,0
C12orf54,0
AC089987.2,0
OR8S1,0
OR5BS1P,0
LALBA,0
TEX49,0
AC117498.1,0
AC117498.2,0
AC073610.2,0
WNT1,0
AC011603.3,0
DHH,0
AC011603.1,0
AC125611.4,0
C1QL4,0
KCNH3,0
AC020612.3,0
AC131157.1,0
LINC02396,0
LINC02395,0
AQP2,0
AC025154.2,0
AC025154.1,0
AQP5,0
AC008147.1,0
FAM186A,0
TMPRSS12,0
HIGD1C,0
AC008121.3,0
BIN2,0
CELA1,0
AC107031.1,0
AC068987.3,0
FIGNL2,0
AC068987.4,0
AC068987.1,0
ANKRD33,0
AC025259.1,0
AC078864.1,0
LINC00592,0
C12orf80,0
AC021066.1,0
AC121757.1,0
KRT83,0
KRT85,0
KRT84,0
AC078865.1,0
KRT82,0
AC055736.1,0
KRT75,0
KRT6B,0
KRT6C,0
KRT6A,0
KRT5,0
KRT71,0
KRT74,0
KRT72,0
KRT73-AS1,0
KRT73,0
KRT2,0
KRT1,0
KRT77,0
AC055716.3,0
KRT76,0
KRT3,0
KRT4,0
KRT78,0
AC073573.1,0
ITGB7,0
AC021072.1,0
SP7,0
NPFF,0
CISTR,0
AC076968.1,0
HOXC13-AS,0
HOXC13,0
HOXC12,0
HOTAIR,0
HOXC11,0
HOXC10,0
AC012531.3,0
HOXC6,0
HOXC9,0
HOXC-AS1,0
HOXC8,0
AC012531.1,0
HOXC5,0
AC023794.1,0
AC023794.3,0
AC023794.4,0
SMUG1-AS1,0
AC023794.7,0
AC023794.6,0
AC023794.2,0
AC079313.1,0
LINC01154,0
GTSF1,0
NCKAP1L,0
AC068789.1,0
PPP1R1A,0
LACRT,0
DCD,0
AC079310.1,0
MUCL1,0
TESPA1,0
AC027287.2,0
NEUROD4,0
OR9K2,0
OR10A7,0
OR6C74,0
OR6C6,0
OR6C1,0
OR6C3,0
OR6C75,0
OR6C65,0
OR6C76,0
AC122685.1,0
OR6C2,0
OR6C70,0
OR6C68,0
OR6C4,0
OR2AP1,0
OR10P1,0
AC009779.5,0
METTL7B,0
AC025162.1,0
AC034102.8,0
AC034102.3,0
AC034102.2,0
AC034102.7,0
AC034102.6,0
SLC39A5,0
AC073896.5,0
APOF,0
AC024884.2,0
MIP,0
GLS2,0
SDR9C7,0
RDH16,0
GPR182,0
TAC3,0
MYO1A,0
AC137834.1,0
AC126614.1,0
INHBC,0
AC022506.1,0
AC025165.1,0
AC025165.2,0
CYP27B1,0
AC025165.3,0
AC083805.2,0
LINC02403,0
AC020637.1,0
LINC02388,0
AC068305.2,0
AC108721.1,0
LINC02448,0
AC080011.1,0
AC079035.1,0
AC078814.1,0
AVPR1A,0
AC026116.1,0
AC084357.2,0
RXYLT1-AS1,0
AC020611.2,0
AC025576.2,0
C12orf56,0
AC078962.2,0
AC078962.4,0
AC078962.3,0
AC025262.1,0
LINC02389,0
LINC02231,0
AC135895.1,0
WIF1,0
AC090023.2,0
AC090673.2,0
LINC02425,0
AC078927.1,0
LLPH-DT,0
AC078889.1,0
AC073530.1,0
LINC02420,0
LINC02408,0
LINC02442,0
AC078777.1,0
LINC02421,0
LINC01479,0
IFNG-AS1,0
IFNG,0
IL26,0
IL22,0
AC022511.1,0
AC008033.3,0
AC090061.1,0
AC025423.4,0
AC127894.1,0
AC020656.2,0
LYZ,0
AC020656.1,0
LINC02373,0
LRRC10,0
AC025263.2,0
MYRFL,0
AC078922.1,0
AC084032.1,0
AC123905.1,0
AC025575.1,0
AC025575.2,0
LGR5,0
AC078860.1,0
AC073612.1,0
AC011601.1,0
AC089984.1,0
TPH2,0
AC090109.1,0
AC133480.1,0
LINC02444,0
AC090503.1,0
LINC02445,0
AC136188.1,0
LINC02394,0
AC090502.1,0
AC090502.3,0
AC073525.1,0
KCNC2,0
AC091534.1,0
GLIPR1L1,0
AC078923.1,0
AC011611.3,0
AC107032.2,0
AC124784.1,0
LINC02464,0
AC073591.1,0
AC138331.1,0
AC073571.1,0
LINC02424,0
AC128707.1,0
AC130415.1,0
AC079362.1,0
AC068993.2,0
AC090709.1,0
AC027288.1,0
AC073569.2,0
AC073569.1,0
PTPRQ,0
AC074031.1,0
MYF6,0
MYF5,0
LINC01490,0
AC078955.1,0
PPFIA2-AS1,0
AC069228.1,0
LINC02426,0
AC089998.4,0
AC089998.2,0
AC089998.1,0
AC090680.1,0
AC093025.1,0
AC090679.2,0
AC090679.1,0
TSPAN19,0
AC133794.1,0
AC131532.1,0
NTS,0
AC016993.1,0
AC010196.1,0
LINC02258,0
AC079598.1,0
C12orf50,0
AC024941.2,0
AC024941.1,0
AC024909.1,0
AC010201.2,0
AC010201.1,0
POC1B-GALNT4,0
AC025034.1,0
AC084200.1,0
LINC02399,0
AC126178.1,0
LINC02392,0
AC084365.1,0
AC112481.1,0
LINC00615,0
EPYC,0
KERA,0
AC025035.1,0
AC126175.1,0
AC025254.1,0
LINC02404,0
AC090049.1,0
LINC02391,0
CLLU1OS,0
AC063949.2,0
LINC02397,0
C12orf74,0
PLEKHG7,0
LINC02413,0
AC138123.1,0
AC138123.2,0
LINC02412,0
AC012085.2,0
AC012464.1,0
AC012464.3,0
AC123567.2,0
AC073655.1,0
AC073655.2,0
AC023161.1,0
AC084879.2,0
AC090001.1,0
LINC02410,0
CCDC38,0
AMDHD1,0
HAL,0
AC007298.2,0
AC007298.1,0
AC008149.1,0
AC007513.1,0
AC007656.1,0
AC013417.1,0
LINC02409,0
AC016152.1,0
LINC02453,0
ANKS1B,0
AC069437.1,0
AC117377.1,0
FAM71C,0
AC010203.2,0
SLC17A8,0
NR1H4,0
AC138360.1,0
AC063947.1,0
SLC5A8,0
AC063948.1,0
SPIC,0
MYBPC1,0
AC117505.1,0
AC010205.1,0
AC084398.2,0
AC079907.2,0
LINC02456,0
LINC00485,0
PAH,0
ASCL1,0
AC068643.1,0
AC068643.2,0
C12orf42,0
LINC02401,0
STAB2,0
AC025265.2,0
AC025265.3,0
AC012555.2,0
AC012555.1,0
LINC02385,0
AC016257.1,0
AC011313.1,0
AC011595.2,0
AC011595.1,0
AC079385.1,0
RFX4,0
AC078929.1,0
AC007540.1,0
AC007622.2,0
ASCL4,0
AC126177.2,0
AC126177.8,0
AC126177.4,0
WSCD2,0
CMKLR1,0
LINC01498,0
TMEM119,0
AC007569.1,0
DAO,0
FOXN4,0
MYO1H,0
LINC01486,0
FAM222A-AS1,0
AC007834.1,0
AC084876.1,0
AC002375.1,0
CCDC63,0
LINC01405,0
AC002351.1,0
CUX2,0
LINC02356,0
AC002996.1,0
AC073575.1,0
AC004217.1,0
RPH3A,0
AC004551.1,0
RASAL1,0
CFAP73,0
AC089999.1,0
SDS,0
LHX5,0
LHX5-AS1,0
LINC01234,0
AC073863.1,0
AC010183.1,0
AC010183.2,0
LINC02459,0
AC010177.1,0
AC026765.1,0
AC009804.2,0
AC008125.1,0
AC078880.1,0
AC078880.3,0
AC078880.5,0
AC078880.2,0
AC009803.2,0
AC009803.3,0
AC009803.1,0
AC009387.1,0
LINC02463,0
AC079384.1,0
LINC02457,0
AC125603.4,0
AC125603.3,0
AC125603.2,0
AC125603.1,0
AC083806.3,0
HRK,0
TESC-AS1,0
NOS1,0
AC073864.1,0
KSR2,0
AC084291.1,0
AC131159.1,0
AC131238.1,0
AC026367.1,0
AC026367.2,0
LINC02460,0
LINC02423,0
LINC02440,0
LINC02439,0
AC087863.1,0
SRRM4,0
AC084361.1,0
AC084880.4,0
AC084880.3,0
AC084880.2,0
LINC00934,0
CCDC60,0
AC002070.1,0
TMEM233,0
AC002563.1,0
BICDL1,0
AC004263.1,0
AC003982.1,0
AL021546.1,0
AC063943.1,0
AC125616.1,0
AC069234.3,0
AC069234.1,0
HNF1A,0
P2RX7,0
AC069209.1,0
AC048337.1,0
AC145422.1,0
AC084018.1,0
AC079360.1,0
AC069503.3,0
LRRC43,0
IL31,0
AC048338.1,0
CLIP1-AS1,0
AC127002.1,0
AC026333.3,0
HCAR2,0
HCAR3,0
CCDC62,0
AC027290.1,0
PITPNM2-AS1,0
AC068768.2,0
AC117503.1,0
AC068790.9,0
AC026358.1,0
AC122688.2,0
LINC00939,0
AC005186.1,0
LINC02359,0
AC007368.2,0
LINC02347,0
AC006065.4,0
AC006065.3,0
AC069235.1,0
LINC00943,0
LINC00944,0
LINC02372,0
AC078878.2,0
LINC02405,0
AC079949.1,0
AC079949.2,0
LINC02376,0
LINC02375,0
AC025252.1,0
LINC02411,0
AC087894.2,0
LINC02393,0
LINC00507,0
LINC00508,0
LINC02441,0
LINC02369,0
LINC02368,0
AC061709.1,0
TMEM132C,0
AC108704.1,0
GLT1D1,0
TMEM132D,0
TMEM132D-AS1,0
TMEM132D-AS2,0
AC130404.1,0
AC117373.1,0
AC055717.1,0
AC055717.2,0
LINC02418,0
AC135388.1,0
LINC02419,0
AC026336.3,0
FZD10,0
AC026336.2,0
PIWIL1,0
RIMBP2,0
AC063926.1,0
AC095350.1,0
AC073912.1,0
AC073862.1,0
ADGRD1-AS1,0
AC078925.1,0
